cod_transacao;num_conta;data_transacao;horario_transacao;nome_transacao;valor_transacao
42214;232;25/02/2020;16:13:22;Compra Crédito;-18.51
44035;232;15/03/2020;01:15:00;Compra Crédito;-85.80
44572;232;15/03/2020;16:04:32;Compra Crédito;-37.46
47910;232;25/03/2020;08:42:47;Compra Crédito;-29.33
49828;232;25/03/2020;16:46:26;Compra Crédito;-71.15
56051;232;01/05/2020;10:36:09;Compra Crédito;-26.91
56383;232;01/05/2020;11:04:35;Compra Crédito;-53.22
58108;232;01/05/2020;22:43:35;Compra Crédito;-43.41
59780;232;01/05/2020;23:28:23;Compra Crédito;-35.63
65403;232;23/07/2020;02:21:53;Compra Crédito;-31.05
66137;232;23/07/2020;05:12:43;Compra Crédito;-37.18
7952;488;01/10/2022;20:57:24;Compra Crédito;-37.49
8536;488;02/10/2022;09:45:17;Compra Crédito;-11.28
11301;488;29/11/2022;08:15:29;Compra Crédito;-40.86
16447;488;20/12/2022;20:30:53;Compra Crédito;-30.35
17072;488;24/12/2022;10:41:05;Compra Crédito;-28.80
19708;488;29/12/2022;21:16:41;Compra Crédito;-31.77
26074;488;29/12/2022;23:59:58;Compra Crédito;-132.40
31154;488;30/12/2022;00:00:00;Compra Crédito;-17.76
35596;488;30/12/2022;00:00:00;Compra Crédito;-5.95
35963;488;30/12/2022;00:00:00;Compra Crédito;-80.24
39590;488;30/12/2022;00:00:01;Compra Crédito;-112.34
43045;488;30/12/2022;00:00:01;Compra Crédito;-60.79
52433;488;30/12/2022;00:00:00;Compra Crédito;-81.30
53375;488;30/12/2022;00:00:01;Compra Crédito;-9.05
58010;488;30/12/2022;00:00:00;Compra Crédito;-87.81
58862;488;30/12/2022;00:00:01;Compra Crédito;-85.09
60146;488;30/12/2022;00:00:00;Compra Crédito;-27.50
62043;488;30/12/2022;00:00:00;Compra Crédito;-43.98
65212;488;30/12/2022;00:00:00;Compra Crédito;-72.06
68255;488;30/12/2022;00:00:00;Compra Crédito;-82.20
69502;488;30/12/2022;00:00:01;Compra Crédito;-117.98
1340;744;12/04/2012;10:21:07;Compra Crédito;-17.62
3770;744;26/04/2012;21:25:31;Compra Crédito;-7.74
5047;744;28/04/2012;05:57:16;Compra Crédito;-144.34
10583;744;20/10/2017;06:01:14;Compra Crédito;-24.67
10987;744;20/10/2017;06:20:34;Compra Crédito;-71.15
14027;744;21/10/2017;23:37:04;Compra Crédito;-111.71
14480;744;22/10/2017;20:29:10;Compra Crédito;-18.81
17340;744;24/02/2019;12:58:01;Compra Crédito;-22.70
17568;744;28/01/2020;23:45:29;Compra Crédito;-115.39
33267;744;15/03/2021;08:52:51;Compra Crédito;-48.17
36448;744;15/03/2021;13:13:58;Compra Crédito;-51.81
42023;744;21/03/2021;18:52:42;Compra Crédito;-20.71
43740;744;01/04/2021;21:57:23;Compra Crédito;-76.09
47973;744;19/05/2021;18:44:47;Compra Crédito;-19.31
48264;744;21/05/2021;02:02:31;Compra Crédito;-82.83
59691;744;23/09/2021;20:34:06;Compra Crédito;-114.89
68202;744;28/09/2021;19:19:45;Compra Crédito;-17.95
2142;233;16/01/2015;15:44:11;Compra Crédito;-37.35
7891;233;17/01/2015;01:11:51;Compra Crédito;-10.88
9937;233;18/01/2015;07:51:42;Compra Crédito;-2.60
10084;233;18/01/2015;12:06:30;Compra Crédito;-3.20
11988;233;09/03/2015;23:29:03;Compra Crédito;-12.96
14701;233;20/11/2016;14:54:39;Compra Crédito;-71.01
18404;233;22/11/2016;17:51:56;Compra Crédito;-6.21
20337;233;16/12/2016;14:25:10;Compra Crédito;-54.08
24522;233;19/12/2016;15:42:13;Compra Crédito;-21.58
27455;233;07/01/2017;09:14:40;Compra Crédito;-36.39
27890;233;21/03/2017;15:18:31;Compra Crédito;-38.34
30069;233;21/05/2017;14:10:10;Compra Crédito;-10.11
30456;233;21/05/2017;16:31:07;Compra Crédito;-7.28
32047;233;24/05/2017;07:28:50;Compra Crédito;-429.03
32131;233;24/05/2017;08:13:43;Compra Crédito;-26.66
33896;233;25/05/2017;23:53:50;Compra Crédito;-44.30
37268;233;30/05/2017;17:38:23;Compra Crédito;-13.15
39751;233;05/06/2017;21:43:01;Compra Crédito;-65.99
40358;233;07/06/2017;01:47:43;Compra Crédito;-27.06
41145;233;01/07/2017;11:44:35;Compra Crédito;-108.35
41252;233;04/07/2017;22:25:50;Compra Crédito;-3.68
44022;233;05/07/2017;05:25:45;Compra Crédito;-28.14
45379;233;13/07/2017;09:57:41;Compra Crédito;-16.25
47860;233;13/07/2017;23:03:45;Compra Crédito;-37.24
48491;233;13/07/2017;23:06:00;Compra Crédito;-5.78
51842;233;18/07/2017;00:58:22;Compra Crédito;-20.07
52883;233;18/07/2017;09:15:03;Compra Crédito;-34.58
53939;233;19/07/2017;04:47:04;Compra Crédito;-9.69
58974;233;07/04/2018;15:04:31;Compra Crédito;-16.47
59370;233;07/04/2018;17:43:03;Compra Crédito;-34.49
60235;233;21/05/2018;00:30:13;Compra Crédito;-10.21
67032;233;23/06/2018;23:32:59;Compra Crédito;-107.65
67556;233;30/06/2018;03:55:42;Compra Crédito;-17.96
69977;233;13/07/2018;08:53:12;Compra Crédito;-31.10
70093;233;09/04/2019;01:15:38;Compra Crédito;-30.33
70464;233;09/04/2019;01:26:15;Compra Crédito;-17.82
1045;489;01/09/2019;23:23:20;Compra Crédito;-18.90
1457;489;04/09/2019;04:03:24;Compra Crédito;-33.40
6815;489;07/09/2019;05:00:07;Compra Crédito;-27.02
11034;489;07/09/2019;11:08:43;Compra Crédito;-6.40
11661;489;07/09/2019;13:25:18;Compra Crédito;-14.02
17239;489;17/09/2019;15:51:49;Compra Crédito;-56.38
20427;489;01/08/2020;19:32:43;Compra Crédito;-237.83
21354;489;18/11/2020;19:14:00;Compra Crédito;-21.84
21598;489;08/01/2021;19:58:46;Compra Crédito;-18.12
22324;489;09/01/2021;01:44:53;Compra Crédito;-28.07
23584;489;21/04/2022;11:35:45;Compra Crédito;-42.75
23773;489;21/04/2022;23:56:56;Compra Crédito;-27.51
27986;489;29/04/2022;18:20:30;Compra Crédito;-110.48
28552;489;13/05/2022;07:33:59;Compra Crédito;-20.33
32938;489;02/08/2022;15:13:02;Compra Crédito;-26.59
36939;489;02/08/2022;20:12:58;Compra Crédito;-47.83
37247;489;05/08/2022;06:28:56;Compra Crédito;-255.52
38606;489;06/08/2022;02:53:12;Compra Crédito;-189.61
38972;489;06/08/2022;05:45:48;Compra Crédito;-35.47
39291;489;06/08/2022;07:13:34;Compra Crédito;-40.74
44479;489;19/09/2022;10:40:52;Compra Crédito;-16.93
46492;489;17/12/2022;18:29:13;Compra Crédito;-16.76
47565;489;22/12/2022;11:41:22;Compra Crédito;-83.26
49270;489;27/12/2022;13:55:50;Compra Crédito;-18.35
52338;489;28/12/2022;18:46:28;Compra Crédito;-28.53
52483;489;28/12/2022;19:00:11;Compra Crédito;-31.18
57541;489;29/12/2022;23:59:56;Compra Crédito;-28.83
69663;489;29/12/2022;00:00:00;Compra Crédito;-20.33
70468;489;29/12/2022;00:00:00;Compra Crédito;-42.47
71370;489;29/12/2022;00:00:00;Compra Crédito;-96.15
2494;745;02/06/2017;00:34:14;Compra Crédito;-6.84
4541;745;02/06/2017;01:19:14;Compra Crédito;-26.67
16580;745;03/06/2017;19:14:31;Compra Crédito;-9.37
18583;745;24/06/2017;01:03:17;Compra Crédito;-22.00
22087;745;07/11/2018;08:04:46;Compra Crédito;-24.11
23607;745;05/12/2018;11:34:42;Compra Crédito;-17.26
24593;745;02/02/2019;21:37:57;Compra Crédito;-14.34
26092;745;08/02/2019;21:07:02;Compra Crédito;-89.59
26894;745;09/02/2019;02:48:24;Compra Crédito;-67.79
29729;745;10/02/2019;20:27:22;Compra Crédito;-82.34
35215;745;03/04/2019;10:31:59;Compra Crédito;-31.60
35382;745;08/04/2019;23:40:58;Compra Crédito;-24.18
36237;745;12/04/2019;14:19:40;Compra Crédito;-10.57
37218;745;27/04/2019;03:02:58;Compra Crédito;-72.00
38117;745;07/05/2019;14:50:24;Compra Crédito;-133.77
38240;745;07/05/2019;23:14:20;Compra Crédito;-70.62
38797;745;09/05/2019;04:36:58;Compra Crédito;-23.41
38955;745;09/05/2019;12:26:00;Compra Crédito;-142.81
45374;745;11/07/2019;06:41:39;Compra Crédito;-29.15
46093;745;11/07/2019;06:48:37;Compra Crédito;-9.51
46116;745;05/11/2022;08:05:13;Compra Crédito;-11.26
49968;745;22/11/2022;11:41:43;Compra Crédito;-9.74
56975;745;29/12/2022;06:51:41;Compra Crédito;-59.47
58204;745;29/12/2022;09:41:10;Compra Crédito;-82.23
67499;745;30/12/2022;00:00:01;Compra Crédito;-106.43
3814;234;19/04/2021;14:10:33;Compra Crédito;-16.12
6648;234;25/05/2021;08:54:34;Compra Crédito;-47.19
7702;234;30/05/2021;10:27:32;Compra Crédito;-50.61
15803;234;19/06/2021;01:27:43;Compra Crédito;-15.86
16815;234;19/06/2021;06:07:05;Compra Crédito;-21.28
16819;234;27/06/2021;04:43:05;Compra Crédito;-18.93
18489;234;06/07/2022;21:03:09;Compra Crédito;-123.51
25439;234;10/07/2022;03:56:45;Compra Crédito;-25.93
28821;234;24/08/2022;07:34:44;Compra Crédito;-49.88
29675;234;29/08/2022;04:10:39;Compra Crédito;-68.14
30948;234;29/09/2022;02:36:26;Compra Crédito;-16.55
31964;234;05/10/2022;15:04:22;Compra Crédito;-35.27
35355;234;27/11/2022;01:43:15;Compra Crédito;-61.19
39091;234;19/12/2022;16:33:40;Compra Crédito;-43.75
42702;234;28/12/2022;16:01:15;Compra Crédito;-29.10
43983;234;29/12/2022;21:34:35;Compra Crédito;-90.12
47106;234;29/12/2022;22:16:47;Compra Crédito;-47.15
50140;234;29/12/2022;22:49:54;Compra Crédito;-118.92
53680;234;29/12/2022;23:59:55;Compra Crédito;-59.07
56893;234;29/12/2022;23:59:58;Compra Crédito;-84.10
61457;234;30/12/2022;00:00:01;Compra Crédito;-243.18
64020;234;30/12/2022;00:00:00;Compra Crédito;-32.81
5627;490;23/06/2021;04:11:44;Compra Crédito;-116.48
7037;490;08/02/2022;08:25:40;Compra Crédito;-96.08
8142;490;08/02/2022;11:28:30;Compra Crédito;-8.86
10378;490;10/06/2022;03:52:47;Compra Crédito;-151.69
12774;490;17/06/2022;19:41:03;Compra Crédito;-161.25
14585;490;19/10/2022;02:13:04;Compra Crédito;-13.21
16537;490;21/10/2022;13:40:21;Compra Crédito;-10.90
16960;490;19/11/2022;07:37:52;Compra Crédito;-18.72
19733;490;30/11/2022;14:33:05;Compra Crédito;-66.63
20556;490;01/12/2022;06:28:19;Compra Crédito;-118.72
23857;490;04/12/2022;23:51:38;Compra Crédito;-15.96
24376;490;05/12/2022;17:09:49;Compra Crédito;-64.37
26322;490;18/12/2022;20:40:22;Compra Crédito;-14.07
26567;490;18/12/2022;22:23:57;Compra Crédito;-36.55
31873;490;29/12/2022;23:57:01;Compra Crédito;-38.83
41972;490;29/12/2022;23:59:59;Compra Crédito;-10.41
49455;490;29/12/2022;23:59:59;Compra Crédito;-66.95
55080;490;29/12/2022;23:59:59;Compra Crédito;-48.24
57755;490;29/12/2022;00:00:00;Compra Crédito;-70.92
64621;490;29/12/2022;00:00:00;Compra Crédito;-25.43
66813;490;29/12/2022;23:59:59;Compra Crédito;-18.74
69553;490;29/12/2022;23:59:59;Compra Crédito;-13.67
70242;490;29/12/2022;23:59:59;Compra Crédito;-28.66
1586;746;25/09/2021;03:31:02;Compra Crédito;-4.93
1736;746;26/09/2021;08:11:34;Compra Crédito;-43.02
4495;746;28/09/2021;18:51:46;Compra Crédito;-28.79
6570;746;30/09/2021;20:22:43;Compra Crédito;-42.07
13813;746;11/10/2021;00:25:17;Compra Crédito;-14.45
16367;746;28/11/2021;05:10:10;Compra Crédito;-65.13
19312;746;17/12/2021;19:57:37;Compra Crédito;-57.15
22963;746;19/12/2021;18:46:23;Compra Crédito;-34.44
23901;746;24/12/2021;02:36:06;Compra Crédito;-42.09
30428;746;25/01/2022;20:17:32;Compra Crédito;-28.96
31789;746;11/05/2022;01:51:37;Compra Crédito;-17.94
38816;746;29/06/2022;13:28:44;Compra Crédito;-25.22
50292;746;02/10/2022;02:48:46;Compra Crédito;-45.23
50739;746;02/10/2022;06:09:55;Compra Crédito;-21.25
52903;746;08/10/2022;13:49:48;Compra Crédito;-65.67
60021;746;28/12/2022;18:42:20;Compra Crédito;-20.65
60674;746;28/12/2022;23:11:40;Compra Crédito;-87.92
66008;746;29/12/2022;23:39:09;Compra Crédito;-15.26
2807;235;10/07/2018;14:11:26;Compra Crédito;-73.00
3460;235;10/07/2018;23:19:54;Compra Crédito;-18.09
5170;235;11/07/2018;19:50:54;Compra Crédito;-123.42
7147;235;12/07/2018;16:28:15;Compra Crédito;-5.72
9123;235;19/07/2018;20:01:02;Compra Crédito;-57.69
14312;235;08/11/2018;21:53:59;Compra Crédito;-22.32
15445;235;09/11/2018;14:14:29;Compra Crédito;-17.92
15758;235;09/11/2018;17:38:32;Compra Crédito;-131.74
15884;235;16/11/2018;20:56:55;Compra Crédito;-14.54
18115;235;19/11/2018;00:01:45;Compra Crédito;-73.61
18930;235;19/11/2018;00:04:57;Compra Crédito;-172.39
22731;235;18/02/2019;03:50:15;Compra Crédito;-40.81
23114;235;18/02/2019;06:04:27;Compra Crédito;-45.37
26386;235;19/02/2019;06:17:03;Compra Crédito;-13.77
27062;235;19/02/2019;07:55:15;Compra Crédito;-95.33
27876;235;30/07/2019;23:41:55;Compra Crédito;-117.12
31890;235;06/08/2019;21:19:03;Compra Crédito;-10.14
33445;235;10/08/2019;19:03:58;Compra Crédito;-33.52
34016;235;11/08/2019;03:40:15;Compra Crédito;-10.20
38987;235;29/04/2021;01:10:17;Compra Crédito;-28.08
40564;235;09/05/2021;13:19:15;Compra Crédito;-28.43
55810;235;05/07/2021;19:49:58;Compra Crédito;-27.65
60496;235;09/07/2021;10:56:04;Compra Crédito;-53.75
65814;235;06/09/2021;15:45:55;Compra Crédito;-45.04
3241;491;01/10/2020;20:34:40;Compra Crédito;-56.84
6228;491;11/10/2020;14:33:43;Compra Crédito;-176.91
6242;491;12/10/2020;08:30:15;Compra Crédito;-28.37
7835;491;13/10/2020;22:44:40;Compra Crédito;-38.63
8204;491;14/10/2020;14:24:15;Compra Crédito;-77.49
11711;491;14/10/2020;15:08:16;Compra Crédito;-40.56
13146;491;18/10/2020;07:29:13;Compra Crédito;-18.07
13285;491;25/10/2020;09:29:52;Compra Crédito;-60.46
14566;491;25/10/2020;15:22:27;Compra Crédito;-19.17
14851;491;25/10/2020;23:10:34;Compra Crédito;-16.09
15852;491;26/10/2020;04:42:07;Compra Crédito;-13.61
17802;491;11/07/2022;17:56:57;Compra Crédito;-25.75
21970;491;19/07/2022;09:40:29;Compra Crédito;-48.65
23278;491;03/11/2022;17:50:58;Compra Crédito;-20.43
23443;491;24/11/2022;14:39:23;Compra Crédito;-16.42
24169;491;25/11/2022;00:04:55;Compra Crédito;-62.25
25682;491;06/12/2022;17:01:50;Compra Crédito;-23.32
36168;491;29/12/2022;16:37:51;Compra Crédito;-48.59
36521;491;29/12/2022;23:50:41;Compra Crédito;-11.00
37016;491;29/12/2022;23:58:42;Compra Crédito;-106.50
40669;491;29/12/2022;23:59:59;Compra Crédito;-38.52
43621;491;29/12/2022;00:00:00;Compra Crédito;-38.11
54392;491;29/12/2022;23:59:59;Compra Crédito;-27.06
67855;491;29/12/2022;23:59:59;Compra Crédito;-438.83
70684;491;29/12/2022;23:59:59;Compra Crédito;-12.74
71878;491;29/12/2022;00:00:00;Compra Crédito;-29.47
2602;747;13/12/2022;12:36:42;Compra Crédito;-16.54
3466;747;15/12/2022;10:37:56;Compra Crédito;-68.97
6883;747;15/12/2022;18:46:12;Compra Crédito;-22.62
10709;747;17/12/2022;23:38:39;Compra Crédito;-100.98
15044;747;29/12/2022;23:14:26;Compra Crédito;-47.84
22289;747;29/12/2022;23:46:47;Compra Crédito;-17.49
42816;747;29/12/2022;00:00:00;Compra Crédito;-30.57
43866;747;29/12/2022;00:00:00;Compra Crédito;-32.03
44654;747;29/12/2022;23:59:59;Compra Crédito;-19.55
45159;747;29/12/2022;00:00:00;Compra Crédito;-10.65
47385;747;29/12/2022;00:00:00;Compra Crédito;-48.84
54242;747;29/12/2022;23:59:59;Compra Crédito;-36.47
59939;747;29/12/2022;23:59:59;Compra Crédito;-11.01
60474;747;29/12/2022;00:00:00;Compra Crédito;-58.26
60744;747;29/12/2022;23:59:59;Compra Crédito;-36.92
63974;747;29/12/2022;23:59:59;Compra Crédito;-16.75
65220;747;29/12/2022;23:59:59;Compra Crédito;-139.05
65490;747;29/12/2022;00:00:00;Compra Crédito;-117.27
67469;747;29/12/2022;00:00:00;Compra Crédito;-21.75
70279;747;29/12/2022;23:59:59;Compra Crédito;-34.02
2800;236;23/03/2020;05:44:04;Compra Crédito;-9.54
8270;236;03/07/2020;05:17:37;Compra Crédito;-20.80
10107;236;05/08/2020;10:35:32;Compra Crédito;-15.56
10492;236;13/08/2020;13:44:27;Compra Crédito;-7.09
18608;236;11/10/2021;07:07:43;Compra Crédito;-36.24
20411;236;15/10/2021;19:55:57;Compra Crédito;-208.02
21897;236;25/10/2021;05:59:58;Compra Crédito;-19.11
24384;236;25/10/2021;12:17:28;Compra Crédito;-59.40
25612;236;25/10/2021;14:04:01;Compra Crédito;-20.46
29376;236;21/11/2021;17:05:36;Compra Crédito;-64.56
34835;236;07/07/2022;03:10:33;Compra Crédito;-73.59
35275;236;09/07/2022;18:15:17;Compra Crédito;-3.19
50991;236;23/09/2022;13:09:31;Compra Crédito;-100.08
55452;236;14/12/2022;04:30:45;Compra Crédito;-811.92
59131;236;28/12/2022;21:53:53;Compra Crédito;-201.50
61668;236;29/12/2022;19:29:51;Compra Crédito;-6.75
62294;236;29/12/2022;19:46:51;Compra Crédito;-30.42
65633;236;29/12/2022;23:53:22;Compra Crédito;-186.91
67435;236;29/12/2022;23:59:19;Compra Crédito;-6.40
71748;236;29/12/2022;00:00:00;Compra Crédito;-39.94
1999;492;29/06/2016;06:19:38;Compra Crédito;-7.17
2194;492;29/06/2016;07:07:22;Compra Crédito;-60.25
4324;492;29/06/2016;07:57:16;Compra Crédito;-15.22
4561;492;29/06/2016;08:34:02;Compra Crédito;-79.68
6119;492;04/07/2016;00:55:16;Compra Crédito;-44.92
12522;492;12/07/2016;06:32:48;Compra Crédito;-39.79
15957;492;19/09/2016;06:17:14;Compra Crédito;-197.96
18159;492;22/09/2016;19:05:08;Compra Crédito;-28.96
25846;492;06/11/2017;06:30:27;Compra Crédito;-13.02
27502;492;06/11/2017;10:30:42;Compra Crédito;-81.35
32363;492;28/04/2019;22:55:34;Compra Crédito;-53.11
37492;492;23/05/2019;01:06:53;Compra Crédito;-138.71
38158;492;23/05/2019;07:02:41;Compra Crédito;-14.84
40594;492;23/05/2019;07:14:14;Compra Crédito;-14.97
44839;492;26/05/2019;10:22:55;Compra Crédito;-12.42
45052;492;26/12/2022;06:07:49;Compra Crédito;-23.31
56421;492;30/12/2022;00:00:01;Compra Crédito;-26.21
56593;492;30/12/2022;00:00:00;Compra Crédito;-37.85
57557;492;30/12/2022;00:00:00;Compra Crédito;-19.43
69179;492;30/12/2022;00:00:00;Compra Crédito;-160.94
6906;748;16/07/2019;07:54:54;Compra Crédito;-28.28
11353;748;16/08/2020;14:49:18;Compra Crédito;-48.14
12278;748;26/08/2020;16:55:44;Compra Crédito;-13.71
15058;748;15/09/2020;17:21:51;Compra Crédito;-49.46
17863;748;08/10/2020;06:27:42;Compra Crédito;-27.80
18730;748;14/05/2022;11:52:54;Compra Crédito;-19.81
26693;748;29/05/2022;08:25:47;Compra Crédito;-116.83
26948;748;29/05/2022;09:29:13;Compra Crédito;-8.22
31105;748;15/06/2022;06:44:49;Compra Crédito;-278.33
34786;748;15/06/2022;11:02:15;Compra Crédito;-48.41
35504;748;15/06/2022;16:03:06;Compra Crédito;-47.58
46564;748;29/12/2022;23:22:21;Compra Crédito;-131.88
47038;748;29/12/2022;23:27:41;Compra Crédito;-20.27
52316;748;30/12/2022;00:00:01;Compra Crédito;-34.67
53430;748;30/12/2022;00:00:00;Compra Crédito;-37.73
56711;748;30/12/2022;00:00:01;Compra Crédito;-19.80
1198;237;06/03/2022;10:18:58;Compra Crédito;-135.22
1707;237;06/03/2022;10:38:56;Compra Crédito;-17.29
2808;237;06/03/2022;11:23:55;Compra Crédito;-96.14
4331;237;10/03/2022;07:18:57;Compra Crédito;-59.99
8087;237;11/03/2022;13:58:52;Compra Crédito;-60.28
10301;237;13/03/2022;15:38:21;Compra Crédito;-9.09
13866;237;25/06/2022;11:01:46;Compra Crédito;-12.52
14786;237;25/06/2022;12:37:07;Compra Crédito;-64.42
18814;237;24/07/2022;06:18:43;Compra Crédito;-31.13
21497;237;08/08/2022;23:39:20;Compra Crédito;-28.02
32126;237;20/12/2022;03:28:52;Compra Crédito;-29.76
32616;237;20/12/2022;04:03:07;Compra Crédito;-15.32
33015;237;20/12/2022;05:59:06;Compra Crédito;-50.50
36505;237;20/12/2022;07:40:19;Compra Crédito;-57.85
50000;237;29/12/2022;11:22:00;Compra Crédito;-12.88
51455;237;29/12/2022;22:00:25;Compra Crédito;-12.53
54841;237;29/12/2022;23:57:27;Compra Crédito;-12.59
55551;237;29/12/2022;23:57:53;Compra Crédito;-13.25
58389;237;29/12/2022;23:59:59;Compra Crédito;-39.51
61687;237;29/12/2022;23:59:59;Compra Crédito;-124.97
65484;237;29/12/2022;23:59:59;Compra Crédito;-35.61
69622;237;29/12/2022;00:00:00;Compra Crédito;-65.00
70735;237;29/12/2022;23:59:59;Compra Crédito;-44.08
1286;493;26/06/2018;00:56:05;Compra Crédito;-59.61
1388;493;26/06/2018;04:00:10;Compra Crédito;-8.53
1652;493;26/06/2018;04:27:15;Compra Crédito;-56.84
2317;493;26/06/2018;11:40:32;Compra Crédito;-13.16
2514;493;26/06/2018;22:36:52;Compra Crédito;-10.51
6795;493;17/01/2021;20:39:03;Compra Crédito;-11.37
7487;493;21/01/2021;12:55:10;Compra Crédito;-35.26
7745;493;24/01/2021;10:58:46;Compra Crédito;-7.00
8281;493;24/01/2021;11:23:38;Compra Crédito;-365.53
18821;493;24/05/2021;18:27:31;Compra Crédito;-132.62
24349;493;29/05/2021;22:21:48;Compra Crédito;-26.87
25492;493;25/07/2021;15:34:18;Compra Crédito;-14.02
28597;493;27/08/2022;10:54:08;Compra Crédito;-482.40
28769;493;27/08/2022;11:14:25;Compra Crédito;-94.94
32593;493;25/12/2022;04:55:03;Compra Crédito;-39.24
37177;493;28/12/2022;00:44:14;Compra Crédito;-47.01
45177;493;29/12/2022;17:33:51;Compra Crédito;-12.84
46868;493;29/12/2022;23:44:05;Compra Crédito;-43.68
47739;493;29/12/2022;23:56:19;Compra Crédito;-75.25
47777;493;29/12/2022;23:56:45;Compra Crédito;-34.23
53008;493;29/12/2022;23:58:18;Compra Crédito;-75.16
56244;493;29/12/2022;23:59:56;Compra Crédito;-15.23
58661;493;29/12/2022;23:59:58;Compra Crédito;-79.38
66281;493;30/12/2022;00:00:01;Compra Crédito;-90.80
3625;749;11/09/2018;08:33:29;Compra Crédito;-79.36
4236;749;18/09/2018;02:04:52;Compra Crédito;-17.27
4918;749;20/09/2018;17:54:09;Compra Crédito;-32.76
7266;749;26/03/2019;04:32:46;Compra Crédito;-33.68
9602;749;31/03/2019;19:33:06;Compra Crédito;-50.01
10851;749;22/04/2019;04:46:38;Compra Crédito;-14.57
12004;749;03/08/2019;14:41:53;Compra Crédito;-37.24
13614;749;09/11/2019;23:15:51;Compra Crédito;-16.11
14863;749;11/11/2019;10:23:09;Compra Crédito;-76.91
